CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
493174770,J0R,SAINT-SAUVEUR,24,2415,Laurentides,2415,Région des Laurentides,35633,141.41199198728688,251.98004426105143
493174815,V4N,SURREY,59,5902,Fraser,591,Fraser,78675,179.01878716973502,439.47901359316563
493174844,M2H,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,24497,127.64877256167195,191.90940506822793
493174879,L1G,OSHAWA,35,3530,Durham,3530,Durham Region Health Department,41124,161.14104079405737,255.2050042456756
493174903,R0G,ALTONA,46,4605,Southern Health,4605,Southern Health—Santé Sud,44069,2.7538017063288796,16002.967787665737
493174949,L3T,THORNHILL,35,3570,York,3570,York Region Public Health,50669,7.743128625552013,6543.7373509196705
493174952,M6H,TORONTO,35,3595,Toronto,3595,Toronto Public Health,44950,14.156462522528441,3175.228269666031
493175071,L5N,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,84829,8.382712973615737,10119.516231439151
493175074,L2M,ST CATHARINES,35,3546,Niagara,3546,Niagara Region Public Health Department,32759,9.953078478927441,3291.3434842653987
493175093,K1R,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,18730,3.0631018759070705,6114.716636531562
493175100,G0N,ADSTOCK,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,19489,10432.495528745576,1.868105281837911
493175107,V7K,NORTH VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,12391,8.82019160701843,1404.8447643858663
493175120,M1T,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,34588,15.997505105340869,2162.087136228047
493175138,L4C,RICHMOND HILL,35,3570,York,3570,York Region Public Health,71152,103.8059707601489,685.4326343558963
493175151,K6A,HAWKESBURY,35,3558,Eastern,3558,Eastern Ontario Health Unit,12538,30.92953623283289,405.3730358456016
493175162,P3C,SUDBURY,35,3561,Sudbury,3561,Sudbury and District Health Unit,16249,27.027368888568624,601.205395426878
493175197,T6J,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,47109,21692.826627634757,2.171639538205098
493175238,M5R,TORONTO,35,3595,Toronto,3595,Toronto Public Health,26496,0.5955577951678342,44489.38493456064
493175276,L6B,MARKHAM,35,3570,York,3570,York Region Public Health,29411,4.506275312459382,6526.676237175666
493175278,N6A,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,11317,5695.041444201896,1.9871672771621007
493175288,M6G,TORONTO,35,3595,Toronto,3595,Toronto Public Health,32086,3.9310923607936945,8162.107896524156
493175302,S7K,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39174,10.548125670076143,3713.8351613625796
493175336,N8N,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,24162,1384.0830749547176,17.457044621971477
493175376,T2H,CALGARY,48,4832,Calgary,4832,Calgary Zone,9372,8.23863897830419,1137.566535526126
493175392,L1C,BOWMANVILLE,35,3530,Durham,3530,Durham Region Health Department,43531,70.62190668551726,616.3951391718384
493175398,P0H,CORBEIL,35,3547,North Bay Parry Sound,3547,North Bay Parry Sound District Health Unit,31187,15.201481828646278,2051.5763102272026
493175399,M1T,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,34588,15.997505105340869,2162.087136228047
493175404,L2T,ST CATHARINES,35,3546,Niagara,3546,Niagara Region Public Health Department,10684,10.426291370414113,1024.7171904592237
493175409,K8N,BELLEVILLE,35,3538,Hastings Prince Edward,3538,Hastings and Prince Edward Counties Health Unit,28462,75.50029349197195,376.97866701705476
493175437,J6W,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,32007,61.23034742374785,522.730987928157
493175463,M9W,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,40684,75.57215125449615,538.3464586444403
493175509,M1R,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,29858,26.009127247328113,1147.9816187629779
493175526,N2N,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",26490,31.76048098906467,834.0553787305888
493175534,N5Z,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,23755,9800.985439728565,2.423735872895847
493175541,T3K,CALGARY,48,4832,Calgary,4832,Calgary Zone,80792,4.158144247478486,19429.821379812056
493175543,L7G,GEORGETOWN,35,3536,Halton,3536,Halton Region Health Department,46057,63.953728281169056,720.1612984549224
493175629,J6W,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,32007,61.23034742374785,522.730987928157
493175632,L3V,ORILLIA,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,44915,16.419811186637098,2735.415132943373
493175635,K1C,ORLEANS,35,3551,Ottawa,3551,Ottawa Public Health,37662,207.83624724205762,181.20996938583454
493175637,L5N,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,84829,8.382712973615737,10119.516231439151
493175641,N8A,WALLACEBURG,35,3540,Chatham-Kent,3540,Chatham-Kent Health Unit,13975,18.54041323575007,753.7588198440512
493175673,R2R,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,21377,14.377312584619308,1486.856453470232
493175718,K4A,ORLEANS,35,3551,Ottawa,3551,Ottawa Public Health,54524,12.803460931775438,4258.53605447283
493175736,N2T,WATERLOO,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",20701,120.25274846434837,172.14575354289948
493175792,K1E,ORLEANS,35,3551,Ottawa,3551,Ottawa Public Health,14803,636.8811244107143,23.24295607551055
493175811,M6E,YORK,35,3595,Toronto,3595,Toronto Public Health,38041,5.927698843036561,6417.498764244385
493175814,L3P,MARKHAM,35,3570,York,3570,York Region Public Health,37764,9.81939810272271,3845.856905376802
493175845,K1H,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,15796,678.0651613895305,23.295696194787414
493175883,K7A,SMITHS FALLS,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",16626,132.68990596253494,125.29965922723888
493175902,L0G,MOUNT ALBERT,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,39873,46.412638639421374,859.0978916275874
493175954,T8A,SHERWOOD PARK,48,4834,Edmonton,4834,Edmonton Zone,43987,18.355899982301793,2396.3412331953728
493175981,L0R,BEAMSVILLE,35,3546,Niagara,3546,Niagara Region Public Health Department,97999,71.85049048857972,1363.9294503574258
493176015,L5C,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,29687,29.065815814743935,1021.3716411476386
493176077,K0E,PRESCOTT,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",38903,5728.320995286494,6.79134427557587
493176084,N8Y,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,18935,12.66880204345216,1494.616455056736
493176090,L9G,ANCASTER,35,3537,Hamilton,3537,Hamilton Public Health Services,23560,10.936288891623898,2154.2956878219084
493176096,N0C,MARKDALE,35,3533,Grey Bruce,3533,Grey Bruce Health Unit,15438,65.51597146436772,235.63719891410432
493176125,L7M,BURLINGTON,35,3536,Halton,3536,Halton Region Health Department,47925,12.983957260795059,3691.0934807763965
493176127,K9J,PETERBOROUGH,35,3555,Peterborough,3555,Peterborough Public Health,43047,13.9173760301602,3093.0399456559408
493176137,M4X,TORONTO,35,3595,Toronto,3595,Toronto Public Health,20822,60.192677009821445,345.92247818787894
493176140,H3E,VERDUN,24,2406,Montréal,2406,Région de Montréal,20461,3.095282383173378,6610.382339017081
493176143,N8N,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,24162,1384.0830749547176,17.457044621971477
493176146,L3R,MARKHAM,35,3570,York,3570,York Region Public Health,62298,19.8206755619028,3143.0815667929405
493176170,P0P,MASSEY,35,3561,Sudbury,3561,Sudbury and District Health Unit,19461,122.41624863141976,158.97399420067734
493176186,L4S,RICHMOND HILL,35,3570,York,3570,York Region Public Health,35803,22.504484085557703,1590.9273842441314
493176276,H1N,MONTREAL,24,2406,Montréal,2406,Région de Montréal,23870,4.631988226332414,5153.294618561704
493176282,T3H,CALGARY,48,4832,Calgary,4832,Calgary Zone,71251,3.455576296221834,20619.136691585285
493176290,N5L,PORT STANLEY,35,3575,Southwestern,3575,Southwestern Public Health,2795,282.11489286280926,9.90731106620164
493176302,P7G,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,12432,1211.1808020389115,10.264363486501662
493176337,T5M,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,15261,41.4445375164533,368.22705510808146
493176355,N8N,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,24162,1384.0830749547176,17.457044621971477
493176364,N9J,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,19358,6.784553959620087,2853.2457867110816
493176372,M4N,TORONTO,35,3595,Toronto,3595,Toronto Public Health,15330,12.62656041403759,1214.1073655305888
493176379,J9Y,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,10201,2434.5741776082177,4.190055120859657
493176417,V7S,WEST VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,10521,75.75381561627125,138.88409335437066
493176419,M6R,TORONTO,35,3595,Toronto,3595,Toronto Public Health,19857,37.39496089302068,531.007374410868
493176450,M2K,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,23852,24.622698645826674,968.6996678588152
493176459,M2N,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,75897,6.087786381486448,12467.093167199522
493176484,V2Y,LANGLEY,59,5902,Fraser,591,Fraser,35222,1230.8669951733168,28.615601960340513
493176497,M3M,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,24046,9.55494918864651,2516.6015564553927
493176510,M9M,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,22263,12.311657799346664,1808.286127086916
493176531,L1N,WHITBY,35,3530,Durham,3530,Durham Region Health Department,47572,88.23506984032188,539.1507037518139
493176560,L8K,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,31449,157.60693659124627,199.54070982017123
493176561,V2K,PRINCE GEORGE,59,5905,Northern,594,Northern,20924,145.58774475387116,143.7208882888725
493176570,P3Y,LIVELY,35,3561,Sudbury,3561,Sudbury and District Health Unit,7455,141.9994616490195,52.500199038969214
493176582,M4C,EAST YORK,35,3595,Toronto,3595,Toronto Public Health,46866,6.84213842199296,6849.61295862661
493176634,V2P,CHILLIWACK,59,5902,Fraser,591,Fraser,36329,4245.314602014292,8.557434114014265
493176646,K6V,BROCKVILLE,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",27782,336.93493446081936,82.4550889757341
493176653,K6J,CORNWALL,35,3558,Eastern,3558,Eastern Ontario Health Unit,17644,46.336203471817015,380.7821676787046
493176663,N3A,NEW HAMBURG,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",16123,38.61003569924329,417.58573148162077
493176677,S7N,SASKATOON,47,4704,Saskatoon,474,Saskatoon,27214,86.98462030633307,312.85990447691404
493176679,T2Y,CALGARY,48,4832,Calgary,4832,Calgary Zone,61344,32.906239348144005,1864.2057316543512
493176692,K0A,CARP,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",103474,2708.0607916581534,38.20962967993144
493176697,M5T,TORONTO,35,3595,Toronto,3595,Toronto Public Health,17748,0.42894864663578663,41375.58222690825
493176700,S4X,REGINA,47,4705,Regina,475,Regina,27895,7.519824901558463,3709.5278633707067
493176709,M3C,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,39153,7.711343800872849,5077.325173281505
493176714,N1L,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,14311,1314.0595462069166,10.890678463779858
493176716,V7M,NORTH VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,20181,6.732862740961102,2997.387705117423
493176725,R2V,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,35235,15.15101171645094,2325.5872716237095
493176731,H9G,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15512,5092.984863135341,3.0457581196207424
493176732,M4Y,TORONTO,35,3595,Toronto,3595,Toronto Public Health,30472,9.891752713725838,3080.546075289258
493176767,N7L,CHATHAM,35,3540,Chatham-Kent,3540,Chatham-Kent Health Unit,24724,21.532562238791584,1148.2144914207627
493176797,L7E,BOLTON,35,3553,Peel,3553,Peel Public Health,33934,91.35428809188943,371.4549224648023
493176803,K9A,COBOURG,35,3535,Haliburton Kawartha Pineridge,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",25677,398.0154085374494,64.51257777771195
493176812,L3P,MARKHAM,35,3570,York,3570,York Region Public Health,37764,9.81939810272271,3845.856905376802
493176842,S6H,MOOSE JAW,47,4706,South,476,South,27471,1.2723613878364939,21590.564019481382
493176844,S0K,WARMAN,47,4703,Central,473,Central,89853,7.569661362675001,11870.147909529118
493176845,K4K,ROCKLAND,35,3558,Eastern,3558,Eastern Ontario Health Unit,15368,458.71763499105907,33.50209110730949
493176856,P2N,KIRKLAND LAKE,35,3563,Timiskaming,3563,Timiskaming Health Unit,7188,32.08508925926552,224.02929728251422
493176893,R3X,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,17962,12.636170253329773,1421.47499122741
493176925,S7T,SASKATOON,47,4704,Saskatoon,474,Saskatoon,13202,2.5802791596559564,5116.500650945187
493176947,M3J,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,25473,8.389703558418237,3036.221699924113
493176950,L0R,BEAMSVILLE,35,3546,Niagara,3546,Niagara Region Public Health Department,97999,71.85049048857972,1363.9294503574258
493176959,V1M,LANGLEY,59,5902,Fraser,591,Fraser,31176,36850.72331043515,0.8460078174685864
493176966,K7H,PERTH,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",15009,4.022152779316069,3731.5837621046676
493176976,R3X,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,17962,12.636170253329773,1421.47499122741
493176985,T3B,CALGARY,48,4832,Calgary,4832,Calgary Zone,37348,7.983485339029684,4678.157272665486
493177028,T5G,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,12793,38.08952799715916,335.8665930686813
493177049,S7S,SASKATOON,47,4704,Saskatoon,474,Saskatoon,5906,36352.74002122595,0.16246368214752324
493177070,S0A,CANORA,47,4703,Central,473,Central,52641,0.7524441259901569,69960.01188889422
493177080,N0B,PUSLINCH,35,3575,Southwestern,3575,Southwestern Public Health,80222,3.116306133234998,25742.657033737105
493177119,T2G,CALGARY,48,4832,Calgary,4832,Calgary Zone,14370,16.688485899735486,861.0727232137797
493177170,M4P,TORONTO,35,3595,Toronto,3595,Toronto Public Health,20039,21.648283647221465,925.6622985246216
493177180,K0J,COBDEN,35,3557,Renfrew,3557,Renfrew County and District Health Unit,33702,10.433472111858864,3230.180676065998
493177214,T5A,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,35049,2.6274537159404514,13339.530887780003
493177220,K2W,KANATA,35,3551,Ottawa,3551,Ottawa Public Health,8660,15.406383681402815,562.1046560364172
493177239,S7K,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39174,10.548125670076143,3713.8351613625796
493177254,V3L,NEW WESTMINSTER,59,5902,Fraser,591,Fraser,27724,3.484894954437519,7955.476524392055
493177275,N2H,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",21058,230.84528952409414,91.22126790376679
493177316,L9Y,COLLINGWOOD,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,24766,1.6772169765916507,14766.127666038845
493177333,T4G,RED DEER COUNTY,48,4833,Central,4833,Central Zone,12696,462.67893436643647,27.440194607919867
493177357,R3L,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,20078,26.877153541002535,747.0285113849552
493177378,H1M,MONTREAL,24,2406,Montréal,2406,Région de Montréal,29359,5.117424644404992,5737.065426473631
493177404,M5R,TORONTO,35,3595,Toronto,3595,Toronto Public Health,26496,0.5955577951678342,44489.38493456064
493177476,L1J,OSHAWA,35,3530,Durham,3530,Durham Region Health Department,41793,65.61227707246101,636.969205532138
493177539,R3P,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,19605,468.7283305132482,41.825933539227115
493177548,P0W,EMO,35,3549,Northwestern,3549,Northwestern Health Unit,6410,126.93403887345377,50.49866889046535
493177573,L8M,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,13533,368.24514941287856,36.74997490551253
493177585,M2R,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,40792,24.94455822669293,1635.3065718497623
493177589,T1A,MEDICINE HAT,48,4831,South,4831,South Zone,25409,30528.33046809924,0.8323088623058272
493177596,S7K,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39174,10.548125670076143,3713.8351613625796
493177598,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,1.6250454947182544,18407.484650259732
493177602,L7T,BURLINGTON,35,3536,Halton,3536,Halton Region Health Department,17728,13.427261229920111,1320.2990316816438
493177627,S9H,SWIFT CURRENT,47,4706,South,476,South,18070,4053.72897920789,4.457624101829059
493177637,P7A,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,28418,8.748911682145106,3248.1754339795
493177647,N0B,PUSLINCH,35,3575,Southwestern,3575,Southwestern Public Health,80222,3.116306133234998,25742.657033737105
493177656,R0G,ALTONA,46,4605,Southern Health,4605,Southern Health—Santé Sud,44069,2.7538017063288796,16002.967787665737
493177663,K9J,PETERBOROUGH,35,3555,Peterborough,3555,Peterborough Public Health,43047,13.9173760301602,3093.0399456559408
493177676,L6V,BRAMPTON,35,3553,Peel,3553,Peel Public Health,41853,13.346605483228176,3135.8535361365093
493177738,V1T,VERNON,59,5901,Interior,592,Interior,27997,344.46515896405316,81.27672500812089
493177762,V5X,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,28820,86.86571718762855,331.77645834373607
493177852,L4C,RICHMOND HILL,35,3570,York,3570,York Region Public Health,71152,103.8059707601489,685.4326343558963
493177857,V3J,COQUITLAM,59,5902,Fraser,591,Fraser,40921,14.567604685324467,2809.041080118283
493177921,H4N,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,29755,1.5649557478095069,19013.317176315395
493178023,T5P,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,21557,14.986459002228514,1438.4318535015132
493178230,H7G,LAVAL,24,2413,Laval,2413,Région de Laval,21157,18.69549175347189,1131.663198753303
493178251,T2E,CALGARY,48,4832,Calgary,4832,Calgary Zone,34729,23.344661713664973,1487.663450683936
493178426,J0P,RIGAUD,24,2416,Montérégie,2416,Région de la Montérégie,39721,78.78412918370418,504.1751481111242
493178478,J2J,GRANBY,24,2405,Estrie,2405,Région de l'Estrie,18115,79.28488960379491,228.47985398636337
493178694,J6T,SALABERRY-DE-VALLEYFIELD,24,2416,Montérégie,2416,Région de la Montérégie,17227,48.16534337283964,357.6638054181148
493179297,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,18986.546730311795,7.327714827567028
493179302,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.136152881139957,7471.435628240823
493179360,H9G,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15512,5092.984863135341,3.0457581196207424
493179377,J5A,SAINT-CONSTANT,24,2416,Montérégie,2416,Région de la Montérégie,27312,11.560683727242493,2362.4900260561476
493179405,G0M,SAINT-COME-LINIERE,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,34021,15329.694407339335,2.219287553684821
493179842,G7A,LEVIS,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,22834,243.41773130389907,93.80582046216057
493179847,J0R,SAINT-SAUVEUR,24,2415,Laurentides,2415,Région des Laurentides,35633,141.41199198728688,251.98004426105143
493179927,M2N,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,75897,6.087786381486448,12467.093167199522
493179939,H8N,LASALLE,24,2406,Montréal,2406,Région de Montréal,29465,2.658134288980205,11084.842523627452
493179946,H4G,VERDUN,24,2406,Montréal,2406,Région de Montréal,29488,1.681723576089845,17534.39175096908
493180197,J4T,SAINT-HUBERT,24,2416,Montérégie,2416,Région de la Montérégie,17836,6.964309850092496,2561.0577909257026
493180405,H3N,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28277,6.000524917095804,4712.42106160369
493180604,H9E,L'ILE-BIZARD,24,2406,Montréal,2406,Région de Montréal,3098,1330.5987338219613,2.3282751751171613
493181221,J2C,DRUMMONDVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,29763,27.405239556072868,1086.0331995676595
493181276,H1K,ANJOU,24,2406,Montréal,2406,Région de Montréal,34821,4.937802074527087,7051.922996191569
493181368,G0S,SAINT-APOLLINAIRE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,68020,3225.605075354904,21.087516422795794
493181376,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,1523.3253919087974,15.663757806925977
493181423,H9H,PIERREFONDS,24,2406,Montréal,2406,Région de Montréal,25449,1091.4845772052258,23.31595015768598
493181498,J2K,COWANSVILLE,24,2405,Estrie,2405,Région de l'Estrie,16665,115.60300319664222,144.1571545650299
493181620,J3L,CHAMBLY,24,2416,Montérégie,2416,Région de la Montérégie,48606,51.360152883605636,946.3756875909773
493181636,J5W,L'ASSOMPTION,24,2414,Lanaudière,2414,Région de Lanaudière,25868,4.333867877556862,5968.802171833306
493181910,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,9.424629008382876,1664.8931205720041
493182017,H2C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,18692,4.572118656418176,4088.257852573629
493182145,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,9.424629008382876,1664.8931205720041
493182192,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,10.74927896461045,1642.6218035769325
493182257,G0C,BONAVENTURE,24,2411,Gaspésie-Îles-de-la-Madeleine,2411,Région de la Gaspésie—Îles-de-la-Madeleine,47114,193.44009877209098,243.55860185694593
493182305,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,0.08654645146517455,234995.1922429057
493182521,J6Y,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,19967,57.472606144135376,347.4176888711958
493182692,H2R,MONTREAL,24,2406,Montréal,2406,Région de Montréal,22436,1.5742017228454108,14252.303039947346
493183026,H3G,MONTREAL,24,2406,Montréal,2406,Région de Montréal,7457,3.8921371378853946,1915.9139916769227
493183596,J4V,GREENFIELD PARK,24,2416,Montérégie,2416,Région de la Montérégie,16543,41.041414964323764,403.0806446215463
493183675,H2E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,24297,3.7388088155355677,6498.593856695923
493184409,J0T,VAL-DAVID,24,2414,Lanaudière,2414,Région de Lanaudière,46277,93.76610305264492,493.536560584349
493184841,H1W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28889,2.642202630114903,10933.680736947752
493185171,T5T,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,69914,1785.90520850945,39.14765445941643
493185391,J7R,SAINT-EUSTACHE,24,2415,Laurentides,2415,Région des Laurentides,36714,24.71575578890015,1485.4492135938754
493185536,H9G,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15512,5092.984863135341,3.0457581196207424
493185699,H4E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30513,1.1259350203456533,27100.142946644246
493185780,G6P,VICTORIAVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,29233,68.68542267029582,425.6070482426005
493186339,T6R,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,45145,14.99448541694486,3010.7735440512593
493186347,R2C,WINNIPEG,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,33556,176.39826569843692,190.22862762928708
493186525,K7K,KINGSTON,35,3541,Kingston Frontenac Lennox & Addington,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",31621,180.83517237717055,174.86089450589634
493186949,N5W,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,23250,421823.57076786575,0.05511783032341437
493187444,N5A,STRATFORD,35,3539,Huron Perth,3539,Huron Perth Health Unit,31302,28.277026432664172,1106.9763673538719
493187695,H2G,MONTREAL,24,2406,Montréal,2406,Région de Montréal,21981,1.097935441063321,20020.302813717342
493187921,H8N,LASALLE,24,2406,Montréal,2406,Région de Montréal,29465,2.658134288980205,11084.842523627452
493188016,K0A,CARP,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",103474,2708.0607916581534,38.20962967993144
493188677,H4W,COTE SAINT-LUC,24,2406,Montréal,2406,Région de Montréal,24742,4.851835550037136,5099.513317142545
493188885,H1T,MONTREAL,24,2406,Montréal,2406,Région de Montréal,31338,3.142255018664261,9973.092512816305
493189870,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,25.23402719868077,1811.8392137736234
493190027,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,9.424629008382876,1664.8931205720041
493190104,J7J,MIRABEL,24,2415,Laurentides,2415,Région des Laurentides,23008,95.38265465966683,241.21786169712345
493190167,J7T,SAINT-LAZARE,24,2416,Montérégie,2416,Région de la Montérégie,26699,50.094874537123154,532.9686968317392
493190376,G0X,SHAWINIGAN,24,2414,Lanaudière,2414,Région de Lanaudière,58779,3039.808239885419,19.336417089985776
493190661,G7H,CHICOUTIMI,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,28516,33.99100162639744,838.9279113756521
493190868,H2R,MONTREAL,24,2406,Montréal,2406,Région de Montréal,22436,1.5742017228454108,14252.303039947346
493192871,H2G,MONTREAL,24,2406,Montréal,2406,Région de Montréal,21981,1.097935441063321,20020.302813717342
493193527,J8R,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,29175,8.094443307587312,3604.3244595527485
493193532,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,3.031594839289225,3587.8804974315685
493193610,G0A,BOISCHATEL,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,86140,64.0461177218959,1344.9683300717963
493194379,J6K,CHATEAUGUAY,24,2416,Montérégie,2416,Région de la Montérégie,24449,7.689660067053693,3179.464343911847
493194402,H2H,MONTREAL,24,2406,Montréal,2406,Région de Montréal,14671,4.443487344309017,3301.686009928629
493195191,H4E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30513,1.1259350203456533,27100.142946644246
493195263,G7A,LEVIS,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,22834,243.41773130389907,93.80582046216057
493195548,H9C,L'ILE-BIZARD,24,2406,Montréal,2406,Région de Montréal,11613,24.04870825201694,482.89495960873614
493196551,J8T,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,39349,7.935013786947807,4958.907578046634
493197467,G0P,SAINT-VALERE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,6816,2300.3648380895884,2.963008252925899
493198745,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.136152881139957,7471.435628240823
493200024,G5H,MONT-JOLI,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,6789,86.5642353730595,78.4273085846822
